PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20221109,2023,March,Inflows - Prior,Federal Categorical Grants,544
20221109,2023,March,Inflows - Prior,State Categorical Grants,100
20221109,2023,March,Inflows - Prior,Other Categorical Grants,0
20221109,2023,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221109,2023,March,Inflows - Prior,Misc. Revenue/IFA,0
20221109,2023,March,Inflows - Capital,Capital Transfers,202
20221109,2023,March,Inflows - Capital,Federal And State,113
20221109,2023,March,Inflows - Other,Senior Colleges,704
20221109,2023,March,Inflows - Other,Holding Acct. & Other Adj.,0
20221109,2023,March,Inflows - Other,Other Sources,0
20221109,2023,March,Outflows - Current,Personal Service,4407
20221109,2023,March,Outflows - Current,Other Than Personal Service,2683
20221109,2023,March,Outflows - Current,Debt Service,394
20221109,2023,March,Outflows - Prior,Personal Service,61
20221109,2023,March,Outflows - Prior,Other Than Personal Service,405
20221109,2023,March,Outflows - Prior,Taxes,0
20221109,2023,March,Outflows - Prior,Disallowance Reserve,0
20221109,2023,March,Outflows - Capital,City Disbursements,1411
20221109,2023,March,Outflows - Capital,Federal and State,96
20221109,2023,March,Outflows - Other,Senior Colleges,228
20221109,2023,March,Outflows - Other,Other Uses,0
20221109,2023,March,Balance,Beginning Balance,5601
20221109,2023,March,Balance,Ending Balance,8188
20221109,2023,April,Inflows - Current,General Property Tax,725
20221109,2023,April,Inflows - Current,Other Taxes,2737
20221109,2023,April,Inflows - Current,Federal Categorical Grants,451
20221109,2023,April,Inflows - Current,State Categorical Grants,781
20221109,2023,April,Inflows - Current,Other Categorical Grants,35
20221109,2023,April,Inflows - Current,Unrestricted (Net Of Disall.),0
20221109,2023,April,Inflows - Current,Miscellaneous Revenues,146
20221109,2023,April,Inflows - Current,Inter-Fund Revenues,117
20221109,2023,April,Inflows - Prior,Taxes,0
20221109,2023,April,Inflows - Prior,Federal Categorical Grants,692
20221109,2023,April,Inflows - Prior,State Categorical Grants,123
20221109,2023,April,Inflows - Prior,Other Categorical Grants,0
20221109,2023,April,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221109,2023,April,Inflows - Prior,Misc. Revenue/IFA,0
20221109,2023,April,Inflows - Capital,Capital Transfers,1582
20221109,2023,April,Inflows - Capital,Federal And State,75
20221109,2023,April,Inflows - Other,Senior Colleges,0
20221109,2023,April,Inflows - Other,Holding Acct. & Other Adj.,0
20221109,2023,April,Inflows - Other,Other Sources,0
20221109,2023,April,Outflows - Current,Personal Service,3899
20221109,2023,April,Outflows - Current,Other Than Personal Service,3477
20221109,2023,April,Outflows - Current,Debt Service,273
20221109,2023,April,Outflows - Prior,Personal Service,37
20221109,2023,April,Outflows - Prior,Other Than Personal Service,203
20221109,2023,April,Outflows - Prior,Taxes,0
20221109,2023,April,Outflows - Prior,Disallowance Reserve,0
20221109,2023,April,Outflows - Capital,City Disbursements,504
20221109,2023,April,Outflows - Capital,Federal and State,71
20221109,2023,April,Outflows - Other,Senior Colleges,228
20221109,2023,April,Outflows - Other,Other Uses,0
20221109,2023,April,Balance,Beginning Balance,8188
20221109,2023,April,Balance,Ending Balance,6960
20221109,2023,May,Inflows - Current,General Property Tax,45
20221109,2023,May,Inflows - Current,Other Taxes,1785
20221109,2023,May,Inflows - Current,Federal Categorical Grants,560
20221109,2023,May,Inflows - Current,State Categorical Grants,1949
20221109,2023,May,Inflows - Current,Other Categorical Grants,35
20221109,2023,May,Inflows - Current,Unrestricted (Net Of Disall.),0
20221109,2023,May,Inflows - Current,Miscellaneous Revenues,255
20221109,2023,May,Inflows - Current,Inter-Fund Revenues,46
20221109,2023,May,Inflows - Prior,Taxes,0
20221109,2023,May,Inflows - Prior,Federal Categorical Grants,450
20221109,2023,May,Inflows - Prior,State Categorical Grants,114
20221109,2023,May,Inflows - Prior,Other Categorical Grants,38
20221109,2023,May,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221109,2023,May,Inflows - Prior,Misc. Revenue/IFA,0
20221109,2023,May,Inflows - Capital,Capital Transfers,1183
20221109,2023,May,Inflows - Capital,Federal And State,109
20221109,2023,May,Inflows - Other,Senior Colleges,0
20221109,2023,May,Inflows - Other,Holding Acct. & Other Adj.,0
20221109,2023,May,Inflows - Other,Other Sources,0
20221109,2023,May,Outflows - Current,Personal Service,4099
20221109,2023,May,Outflows - Current,Other Than Personal Service,3151
20221109,2023,May,Outflows - Current,Debt Service,482
20221109,2023,May,Outflows - Prior,Personal Service,61
20221109,2023,May,Outflows - Prior,Other Than Personal Service,223
20221109,2023,May,Outflows - Prior,Taxes,0
20221109,2023,May,Outflows - Prior,Disallowance Reserve,0
20221109,2023,May,Outflows - Capital,City Disbursements,1122
20221109,2023,May,Outflows - Capital,Federal and State,83
20221109,2023,May,Outflows - Other,Senior Colleges,228
20221109,2023,May,Outflows - Other,Other Uses,0
20221109,2023,May,Balance,Beginning Balance,6960
20221109,2023,May,Balance,Ending Balance,4080
20221109,2023,June,Inflows - Current,General Property Tax,6965
20221109,2023,June,Inflows - Current,Other Taxes,4450
20221109,2023,June,Inflows - Current,Federal Categorical Grants,754
20221109,2023,June,Inflows - Current,State Categorical Grants,828
20221109,2023,June,Inflows - Current,Other Categorical Grants,398
20221109,2023,June,Inflows - Current,Unrestricted (Net Of Disall.),0
20221109,2023,June,Inflows - Current,Miscellaneous Revenues,208
20221109,2023,June,Inflows - Current,Inter-Fund Revenues,58
20221109,2023,June,Inflows - Prior,Taxes,0
20221109,2023,June,Inflows - Prior,Federal Categorical Grants,409
20221109,2023,June,Inflows - Prior,State Categorical Grants,71
20221109,2023,June,Inflows - Prior,Other Categorical Grants,0
20221109,2023,June,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221109,2023,June,Inflows - Prior,Misc. Revenue/IFA,0
20221109,2023,June,Inflows - Capital,Capital Transfers,826
20221109,2023,June,Inflows - Capital,Federal And State,470
20221109,2023,June,Inflows - Other,Senior Colleges,911
20221109,2023,June,Inflows - Other,Holding Acct. & Other Adj.,0
20221109,2023,June,Inflows - Other,Other Sources,0
20221109,2023,June,Outflows - Current,Personal Service,6663
20221109,2023,June,Outflows - Current,Other Than Personal Service,3815
20221109,2023,June,Outflows - Current,Debt Service,121
20221109,2023,June,Outflows - Prior,Personal Service,65
20221109,2023,June,Outflows - Prior,Other Than Personal Service,314
20221109,2023,June,Outflows - Prior,Taxes,0
20221109,2023,June,Outflows - Prior,Disallowance Reserve,0
20221109,2023,June,Outflows - Capital,City Disbursements,692
20221109,2023,June,Outflows - Capital,Federal and State,108
20221109,2023,June,Outflows - Other,Senior Colleges,227
20221109,2023,June,Outflows - Other,Other Uses,59
20221109,2023,June,Balance,Beginning Balance,4080
20221109,2023,June,Balance,Ending Balance,8364
20221109,2023,Adjustments,Inflows - Current,General Property Tax,25
20221109,2023,Adjustments,Inflows - Current,Other Taxes,269
20221109,2023,Adjustments,Inflows - Current,Federal Categorical Grants,3599
20221109,2023,Adjustments,Inflows - Current,State Categorical Grants,3804
20221109,2023,Adjustments,Inflows - Current,Other Categorical Grants,310
20221109,2023,Adjustments,Inflows - Current,Unrestricted (Net Of Disall.),237
20221109,2023,Adjustments,Inflows - Current,Miscellaneous Revenues,0
20221109,2023,Adjustments,Inflows - Current,Inter-Fund Revenues,191
20221109,2023,Adjustments,Inflows - Prior,Taxes,0
20221109,2023,Adjustments,Inflows - Prior,Federal Categorical Grants,6093
20221109,2023,Adjustments,Inflows - Prior,State Categorical Grants,3937
20221109,2023,Adjustments,Inflows - Prior,Other Categorical Grants,825
20221109,2023,Adjustments,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221109,2023,Adjustments,Inflows - Prior,Misc. Revenue/IFA,-110
20221109,2023,Adjustments,Inflows - Capital,Capital Transfers,-43
20221109,2023,Adjustments,Inflows - Capital,Federal And State,0
20221109,2023,Adjustments,Inflows - Other,Senior Colleges,822
20221109,2023,Adjustments,Inflows - Other,Holding Acct. & Other Adj.,-2
20221109,2023,Adjustments,Inflows - Other,Other Sources,0
20221109,2023,Adjustments,Outflows - Current,Personal Service,4061
20221109,2023,Adjustments,Outflows - Current,Other Than Personal Service,6134
20221109,2023,Adjustments,Outflows - Current,Debt Service,22
20221109,2023,Adjustments,Outflows - Prior,Personal Service,2189
20221109,2023,Adjustments,Outflows - Prior,Other Than Personal Service,4711
20221109,2023,Adjustments,Outflows - Prior,Taxes,0
20221109,2023,Adjustments,Outflows - Prior,Disallowance Reserve,373
20221109,2023,Adjustments,Outflows - Capital,City Disbursements,0
20221109,2023,Adjustments,Outflows - Capital,Federal and State,0
20221109,2023,Adjustments,Outflows - Other,Senior Colleges,0
20221109,2023,Adjustments,Outflows - Other,Other Uses,0
20221219,2023,July,Inflows - Current,General Property Tax,7353
20221219,2023,July,Inflows - Current,Other Taxes,953
20221219,2023,July,Inflows - Current,Federal Categorical Grants,1101
20221219,2023,July,Inflows - Current,State Categorical Grants,298
20221219,2023,July,Inflows - Current,Other Categorical Grants,28
20221219,2023,July,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,July,Inflows - Current,Miscellaneous Revenues,704
20221219,2023,July,Inflows - Current,Inter-Fund Revenues,0
20221219,2023,July,Inflows - Prior,Taxes,989
20221219,2023,July,Inflows - Prior,Federal Categorical Grants,172
20221219,2023,July,Inflows - Prior,State Categorical Grants,417
20221219,2023,July,Inflows - Prior,Other Categorical Grants,4
20221219,2023,July,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,July,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,July,Inflows - Capital,Capital Transfers,274
20221219,2023,July,Inflows - Capital,Federal And State,25
20221219,2023,July,Inflows - Other,Senior Colleges,0
20221219,2023,July,Inflows - Other,Holding Acct. & Other Adj.,1
20221219,2023,July,Inflows - Other,Other Sources,229
20221219,2023,July,Outflows - Current,Personal Service,1933
20221219,2023,July,Outflows - Current,Other Than Personal Service,2965
20221219,2023,July,Outflows - Current,Debt Service,14
20221219,2023,July,Outflows - Prior,Personal Service,2218
20221219,2023,July,Outflows - Prior,Other Than Personal Service,1731
20221219,2023,July,Outflows - Prior,Taxes,108
20221219,2023,July,Outflows - Prior,Disallowance Reserve,0
20221219,2023,July,Outflows - Capital,City Disbursements,586
20221219,2023,July,Outflows - Capital,Federal and State,47
20221219,2023,July,Outflows - Other,Senior Colleges,250
20221219,2023,July,Outflows - Other,Other Uses,0
20221219,2023,July,Balance,Beginning Balance,8159
20221219,2023,July,Balance,Ending Balance,10855
20221219,2023,August,Inflows - Current,General Property Tax,276
20221219,2023,August,Inflows - Current,Other Taxes,1935
20221219,2023,August,Inflows - Current,Federal Categorical Grants,83
20221219,2023,August,Inflows - Current,State Categorical Grants,263
20221219,2023,August,Inflows - Current,Other Categorical Grants,1
20221219,2023,August,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,August,Inflows - Current,Miscellaneous Revenues,962
20221219,2023,August,Inflows - Current,Inter-Fund Revenues,0
20221219,2023,August,Inflows - Prior,Taxes,335
20221219,2023,August,Inflows - Prior,Federal Categorical Grants,676
20221219,2023,August,Inflows - Prior,State Categorical Grants,156
20221219,2023,August,Inflows - Prior,Other Categorical Grants,12
20221219,2023,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,August,Inflows - Prior,Misc. Revenue/IFA,110
20221219,2023,August,Inflows - Capital,Capital Transfers,1412
20221219,2023,August,Inflows - Capital,Federal And State,12
20221219,2023,August,Inflows - Other,Senior Colleges,0
20221219,2023,August,Inflows - Other,Holding Acct. & Other Adj.,6
20221219,2023,August,Inflows - Other,Other Sources,233
20221219,2023,August,Outflows - Current,Personal Service,2752
20221219,2023,August,Outflows - Current,Other Than Personal Service,3429
20221219,2023,August,Outflows - Current,Debt Service,-6
20221219,2023,August,Outflows - Prior,Personal Service,1118
20221219,2023,August,Outflows - Prior,Other Than Personal Service,851
20221219,2023,August,Outflows - Prior,Taxes,243
20221219,2023,August,Outflows - Prior,Disallowance Reserve,0
20221219,2023,August,Outflows - Capital,City Disbursements,1065
20221219,2023,August,Outflows - Capital,Federal and State,89
20221219,2023,August,Outflows - Other,Senior Colleges,200
20221219,2023,August,Outflows - Other,Other Uses,0
20221219,2023,August,Balance,Beginning Balance,10855
20221219,2023,August,Balance,Ending Balance,7586
20221219,2023,September,Inflows - Current,General Property Tax,1456
20221219,2023,September,Inflows - Current,Other Taxes,4387
20221219,2023,September,Inflows - Current,Federal Categorical Grants,204
20221219,2023,September,Inflows - Current,State Categorical Grants,1441
20221219,2023,September,Inflows - Current,Other Categorical Grants,31
20221219,2023,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,September,Inflows - Current,Miscellaneous Revenues,556
20221219,2023,September,Inflows - Current,Inter-Fund Revenues,32
20221219,2023,September,Inflows - Prior,Taxes,0
20221219,2023,September,Inflows - Prior,Federal Categorical Grants,303
20221219,2023,September,Inflows - Prior,State Categorical Grants,389
20221219,2023,September,Inflows - Prior,Other Categorical Grants,4
20221219,2023,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,September,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,September,Inflows - Capital,Capital Transfers,1087
20221219,2023,September,Inflows - Capital,Federal And State,31
20221219,2023,September,Inflows - Other,Senior Colleges,0
20221219,2023,September,Inflows - Other,Holding Acct. & Other Adj.,-5
20221219,2023,September,Inflows - Other,Other Sources,0
20221219,2023,September,Outflows - Current,Personal Service,4296
20221219,2023,September,Outflows - Current,Other Than Personal Service,3232
20221219,2023,September,Outflows - Current,Debt Service,-7
20221219,2023,September,Outflows - Prior,Personal Service,55
20221219,2023,September,Outflows - Prior,Other Than Personal Service,23
20221219,2023,September,Outflows - Prior,Taxes,0
20221219,2023,September,Outflows - Prior,Disallowance Reserve,0
20221219,2023,September,Outflows - Capital,City Disbursements,1089
20221219,2023,September,Outflows - Capital,Federal and State,104
20221219,2023,September,Outflows - Other,Senior Colleges,270
20221219,2023,September,Outflows - Other,Other Uses,414
20221219,2023,September,Balance,Beginning Balance,7586
20221219,2023,September,Balance,Ending Balance,8026
20221219,2023,October,Inflows - Current,General Property Tax,814
20221219,2023,October,Inflows - Current,Other Taxes,2593
20221219,2023,October,Inflows - Current,Federal Categorical Grants,229
20221219,2023,October,Inflows - Current,State Categorical Grants,-125
20221219,2023,October,Inflows - Current,Other Categorical Grants,44
20221219,2023,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,October,Inflows - Current,Miscellaneous Revenues,711
20221219,2023,October,Inflows - Current,Inter-Fund Revenues,18
20221219,2023,October,Inflows - Prior,Taxes,0
20221219,2023,October,Inflows - Prior,Federal Categorical Grants,267
20221219,2023,October,Inflows - Prior,State Categorical Grants,465
20221219,2023,October,Inflows - Prior,Other Categorical Grants,5
20221219,2023,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,October,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,October,Inflows - Capital,Capital Transfers,225
20221219,2023,October,Inflows - Capital,Federal And State,33
20221219,2023,October,Inflows - Other,Senior Colleges,584
20221219,2023,October,Inflows - Other,Holding Acct. & Other Adj.,37
20221219,2023,October,Inflows - Other,Other Sources,247
20221219,2023,October,Outflows - Current,Personal Service,4271
20221219,2023,October,Outflows - Current,Other Than Personal Service,3769
20221219,2023,October,Outflows - Current,Debt Service,0
20221219,2023,October,Outflows - Prior,Personal Service,29
20221219,2023,October,Outflows - Prior,Other Than Personal Service,4
20221219,2023,October,Outflows - Prior,Taxes,0
20221219,2023,October,Outflows - Prior,Disallowance Reserve,0
20221219,2023,October,Outflows - Capital,City Disbursements,488
20221219,2023,October,Outflows - Capital,Federal and State,42
20221219,2023,October,Outflows - Other,Senior Colleges,200
20221219,2023,October,Outflows - Other,Other Uses,0
20221219,2023,October,Balance,Beginning Balance,8026
20221219,2023,October,Balance,Ending Balance,5370
20221219,2023,November,Inflows - Current,General Property Tax,189
20221219,2023,November,Inflows - Current,Other Taxes,2340
20221219,2023,November,Inflows - Current,Federal Categorical Grants,626
20221219,2023,November,Inflows - Current,State Categorical Grants,745
20221219,2023,November,Inflows - Current,Other Categorical Grants,55
20221219,2023,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,November,Inflows - Current,Miscellaneous Revenues,421
20221219,2023,November,Inflows - Current,Inter-Fund Revenues,40
20221219,2023,November,Inflows - Prior,Taxes,0
20221219,2023,November,Inflows - Prior,Federal Categorical Grants,218
20221219,2023,November,Inflows - Prior,State Categorical Grants,280
20221219,2023,November,Inflows - Prior,Other Categorical Grants,11
20221219,2023,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,November,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,November,Inflows - Capital,Capital Transfers,1993
20221219,2023,November,Inflows - Capital,Federal And State,70
20221219,2023,November,Inflows - Other,Senior Colleges,0
20221219,2023,November,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,November,Inflows - Other,Other Sources,325
20221219,2023,November,Outflows - Current,Personal Service,3905
20221219,2023,November,Outflows - Current,Other Than Personal Service,2789
20221219,2023,November,Outflows - Current,Debt Service,85
20221219,2023,November,Outflows - Prior,Personal Service,47
20221219,2023,November,Outflows - Prior,Other Than Personal Service,177
20221219,2023,November,Outflows - Prior,Taxes,0
20221219,2023,November,Outflows - Prior,Disallowance Reserve,0
20221219,2023,November,Outflows - Capital,City Disbursements,961
20221219,2023,November,Outflows - Capital,Federal and State,214
20221219,2023,November,Outflows - Other,Senior Colleges,230
20221219,2023,November,Outflows - Other,Other Uses,0
20221219,2023,November,Balance,Beginning Balance,5370
20221219,2023,November,Balance,Ending Balance,4275
20221219,2023,December,Inflows - Current,General Property Tax,5970
20221219,2023,December,Inflows - Current,Other Taxes,5372
20221219,2023,December,Inflows - Current,Federal Categorical Grants,703
20221219,2023,December,Inflows - Current,State Categorical Grants,1344
20221219,2023,December,Inflows - Current,Other Categorical Grants,32
20221219,2023,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,December,Inflows - Current,Miscellaneous Revenues,342
20221219,2023,December,Inflows - Current,Inter-Fund Revenues,30
20221219,2023,December,Inflows - Prior,Taxes,0
20221219,2023,December,Inflows - Prior,Federal Categorical Grants,426
20221219,2023,December,Inflows - Prior,State Categorical Grants,138
20221219,2023,December,Inflows - Prior,Other Categorical Grants,0
20221219,2023,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,December,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,December,Inflows - Capital,Capital Transfers,548
20221219,2023,December,Inflows - Capital,Federal And State,97
20221219,2023,December,Inflows - Other,Senior Colleges,0
20221219,2023,December,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,December,Inflows - Other,Other Sources,0
20221219,2023,December,Outflows - Current,Personal Service,4109
20221219,2023,December,Outflows - Current,Other Than Personal Service,3407
20221219,2023,December,Outflows - Current,Debt Service,49
20221219,2023,December,Outflows - Prior,Personal Service,62
20221219,2023,December,Outflows - Prior,Other Than Personal Service,458
20221219,2023,December,Outflows - Prior,Taxes,0
20221219,2023,December,Outflows - Prior,Disallowance Reserve,0
20221219,2023,December,Outflows - Capital,City Disbursements,620
20221219,2023,December,Outflows - Capital,Federal and State,113
20221219,2023,December,Outflows - Other,Senior Colleges,230
20221219,2023,December,Outflows - Other,Other Uses,0
20221219,2023,December,Balance,Beginning Balance,4275
20221219,2023,December,Balance,Ending Balance,10229
20221219,2023,January,Inflows - Current,General Property Tax,5954
20221219,2023,January,Inflows - Current,Other Taxes,3604
20221219,2023,January,Inflows - Current,Federal Categorical Grants,703
20221219,2023,January,Inflows - Current,State Categorical Grants,239
20221219,2023,January,Inflows - Current,Other Categorical Grants,36
20221219,2023,January,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,January,Inflows - Current,Miscellaneous Revenues,444
20221219,2023,January,Inflows - Current,Inter-Fund Revenues,108
20221219,2023,January,Inflows - Prior,Taxes,0
20221219,2023,January,Inflows - Prior,Federal Categorical Grants,309
20221219,2023,January,Inflows - Prior,State Categorical Grants,38
20221219,2023,January,Inflows - Prior,Other Categorical Grants,0
20221219,2023,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,January,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,January,Inflows - Capital,Capital Transfers,779
20221219,2023,January,Inflows - Capital,Federal And State,87
20221219,2023,January,Inflows - Other,Senior Colleges,167
20221219,2023,January,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,January,Inflows - Other,Other Sources,0
20221219,2023,January,Outflows - Current,Personal Service,4808
20221219,2023,January,Outflows - Current,Other Than Personal Service,3798
20221219,2023,January,Outflows - Current,Debt Service,606
20221219,2023,January,Outflows - Prior,Personal Service,22
20221219,2023,January,Outflows - Prior,Other Than Personal Service,493
20221219,2023,January,Outflows - Prior,Taxes,0
20221219,2023,January,Outflows - Prior,Disallowance Reserve,0
20221219,2023,January,Outflows - Capital,City Disbursements,1457
20221219,2023,January,Outflows - Capital,Federal and State,151
20221219,2023,January,Outflows - Other,Senior Colleges,230
20221219,2023,January,Outflows - Other,Other Uses,0
20221219,2023,January,Balance,Beginning Balance,10229
20221219,2023,January,Balance,Ending Balance,11132
20221219,2023,February,Inflows - Current,General Property Tax,160
20221219,2023,February,Inflows - Current,Other Taxes,2139
20221219,2023,February,Inflows - Current,Federal Categorical Grants,705
20221219,2023,February,Inflows - Current,State Categorical Grants,191
20221219,2023,February,Inflows - Current,Other Categorical Grants,30
20221219,2023,February,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,February,Inflows - Current,Miscellaneous Revenues,258
20221219,2023,February,Inflows - Current,Inter-Fund Revenues,30
20221219,2023,February,Inflows - Prior,Taxes,0
20221219,2023,February,Inflows - Prior,Federal Categorical Grants,158
20221219,2023,February,Inflows - Prior,State Categorical Grants,21
20221219,2023,February,Inflows - Prior,Other Categorical Grants,0
20221219,2023,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,February,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,February,Inflows - Capital,Capital Transfers,407
20221219,2023,February,Inflows - Capital,Federal And State,89
20221219,2023,February,Inflows - Other,Senior Colleges,0
20221219,2023,February,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,February,Inflows - Other,Other Sources,0
20221219,2023,February,Outflows - Current,Personal Service,3883
20221219,2023,February,Outflows - Current,Other Than Personal Service,3045
20221219,2023,February,Outflows - Current,Debt Service,364
20221219,2023,February,Outflows - Prior,Personal Service,41
20221219,2023,February,Outflows - Prior,Other Than Personal Service,408
20221219,2023,February,Outflows - Prior,Taxes,0
20221219,2023,February,Outflows - Prior,Disallowance Reserve,0
20221219,2023,February,Outflows - Capital,City Disbursements,444
20221219,2023,February,Outflows - Capital,Federal and State,113
20221219,2023,February,Outflows - Other,Senior Colleges,230
20221219,2023,February,Outflows - Other,Other Uses,0
20221219,2023,February,Balance,Beginning Balance,11132
20221219,2023,February,Balance,Ending Balance,6792
20221219,2023,March,Inflows - Current,General Property Tax,1288
20221219,2023,March,Inflows - Current,Other Taxes,3507
20221219,2023,March,Inflows - Current,Federal Categorical Grants,692
20221219,2023,March,Inflows - Current,State Categorical Grants,4699
20221219,2023,March,Inflows - Current,Other Categorical Grants,30
20221219,2023,March,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,March,Inflows - Current,Miscellaneous Revenues,380
20221219,2023,March,Inflows - Current,Inter-Fund Revenues,64
20221219,2023,March,Inflows - Prior,Taxes,0
20221219,2023,March,Inflows - Prior,Federal Categorical Grants,533
20221219,2023,March,Inflows - Prior,State Categorical Grants,195
20221219,2023,March,Inflows - Prior,Other Categorical Grants,19
20221219,2023,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,March,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,March,Inflows - Capital,Capital Transfers,202
20221219,2023,March,Inflows - Capital,Federal And State,119
20221219,2023,March,Inflows - Other,Senior Colleges,704
20221219,2023,March,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,March,Inflows - Other,Other Sources,0
20221219,2023,March,Outflows - Current,Personal Service,4407
20221219,2023,March,Outflows - Current,Other Than Personal Service,2701
20221219,2023,March,Outflows - Current,Debt Service,367
20221219,2023,March,Outflows - Prior,Personal Service,61
20221219,2023,March,Outflows - Prior,Other Than Personal Service,405
20221219,2023,March,Outflows - Prior,Taxes,0
20221219,2023,March,Outflows - Prior,Disallowance Reserve,0
20221219,2023,March,Outflows - Capital,City Disbursements,1408
20221219,2023,March,Outflows - Capital,Federal and State,101
20221219,2023,March,Outflows - Other,Senior Colleges,230
20221219,2023,March,Outflows - Other,Other Uses,0
20221219,2023,March,Balance,Beginning Balance,6792
20221219,2023,March,Balance,Ending Balance,9544
20221219,2023,April,Inflows - Current,General Property Tax,740
20221219,2023,April,Inflows - Current,Other Taxes,2636
20221219,2023,April,Inflows - Current,Federal Categorical Grants,719
20221219,2023,April,Inflows - Current,State Categorical Grants,777
20221219,2023,April,Inflows - Current,Other Categorical Grants,36
20221219,2023,April,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,April,Inflows - Current,Miscellaneous Revenues,146
20221219,2023,April,Inflows - Current,Inter-Fund Revenues,118
20221219,2023,April,Inflows - Prior,Taxes,0
20221219,2023,April,Inflows - Prior,Federal Categorical Grants,685
20221219,2023,April,Inflows - Prior,State Categorical Grants,101
20221219,2023,April,Inflows - Prior,Other Categorical Grants,0
20221219,2023,April,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,April,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,April,Inflows - Capital,Capital Transfers,769
20221219,2023,April,Inflows - Capital,Federal And State,82
20221219,2023,April,Inflows - Other,Senior Colleges,0
20221219,2023,April,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,April,Inflows - Other,Other Sources,0
20221219,2023,April,Outflows - Current,Personal Service,3899
20221219,2023,April,Outflows - Current,Other Than Personal Service,3501
20221219,2023,April,Outflows - Current,Debt Service,313
20221219,2023,April,Outflows - Prior,Personal Service,37
20221219,2023,April,Outflows - Prior,Other Than Personal Service,203
20221219,2023,April,Outflows - Prior,Taxes,0
20221219,2023,April,Outflows - Prior,Disallowance Reserve,0
20221219,2023,April,Outflows - Capital,City Disbursements,502
20221219,2023,April,Outflows - Capital,Federal and State,76
20221219,2023,April,Outflows - Other,Senior Colleges,230
20221219,2023,April,Outflows - Other,Other Uses,0
20221219,2023,April,Balance,Beginning Balance,9544
20221219,2023,April,Balance,Ending Balance,7592
20221219,2023,May,Inflows - Current,General Property Tax,71
20221219,2023,May,Inflows - Current,Other Taxes,1695
20221219,2023,May,Inflows - Current,Federal Categorical Grants,600
20221219,2023,May,Inflows - Current,State Categorical Grants,2305
20221219,2023,May,Inflows - Current,Other Categorical Grants,34
20221219,2023,May,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,May,Inflows - Current,Miscellaneous Revenues,208
20221219,2023,May,Inflows - Current,Inter-Fund Revenues,47
20221219,2023,May,Inflows - Prior,Taxes,0
20221219,2023,May,Inflows - Prior,Federal Categorical Grants,461
20221219,2023,May,Inflows - Prior,State Categorical Grants,136
20221219,2023,May,Inflows - Prior,Other Categorical Grants,42
20221219,2023,May,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,May,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,May,Inflows - Capital,Capital Transfers,1280
20221219,2023,May,Inflows - Capital,Federal And State,116
20221219,2023,May,Inflows - Other,Senior Colleges,0
